,Amm_Nitrog,Boron,Calcium,Chloride,Copper,Date,FIRST_N,FIRST_Trea,Iron,Magnesium,Manganese,N_K_Ratio,N_P_Ratio,N_S_Ratio,Paddock,Phosphorus,Potassium,Sample,Sodium,Sulfur,Total_Nitr,WT,Zinc,avg_EVI,avg_GDVI,avg_GRVI,avg_NDRE,avg_NDVI,avg_SAVI,avg_SCCCI,avg_TCARI,avg_TGI,avg_VARI,cnt_EVI,cnt_GDVI,cnt_GRVI,cnt_NDRE,cnt_NDVI,cnt_SAVI,cnt_SCCCI,cnt_TCARI,cnt_TGI,cnt_VARI,file,geometry,max_EVI,max_GDVI,max_GRVI,max_NDRE,max_NDVI,max_SAVI,max_SCCCI,max_TCARI,max_TGI,max_VARI,min_EVI,min_GDVI,min_GRVI,min_NDRE,min_NDVI,min_SAVI,min_SCCCI,min_TCARI,min_TGI,min_VARI,p25_EVI,p25_GDVI,p25_GRVI,p25_NDRE,p25_NDVI,p25_SAVI,p25_SCCCI,p25_TCARI,p25_TGI,p25_VARI,p50_EVI,p50_GDVI,p50_GRVI,p50_NDRE,p50_NDVI,p50_SAVI,p50_SCCCI,p50_TCARI,p50_TGI,p50_VARI,p75_EVI,p75_GDVI,p75_GRVI,p75_NDRE,p75_NDVI,p75_SAVI,p75_SCCCI,p75_TCARI,p75_TGI,p75_VARI,std_EVI,std_GDVI,std_GRVI,std_NDRE,std_NDVI,std_SAVI,std_SCCCI,std_TCARI,std_TGI,std_VARI,DAH
18,51,4.2,0.34,0.52,8.5,20/12/2017,70,Early,40,0.2,160,1.5,5.4,10,WT1,0.41,1.5,8,0.01,0.21,2.2,WT1_8,18,0.457816282,0.667215703,5.146443133,0.440615743,0.688832631,0.558327848,0.639449575,-9.726670135,1.779285362,0.042394322,117730,117730,117730,117730,117730,117730,117730,117730,117730,117730,C:/Users/LAT057/Documents/fine scale yield and leaf N prediction/SHP_Leaf_N\Tully_171220_WT1_transparent_reflectance_5bands_georef_stack_RE_stats.shp,"MULTIPOLYGON (((394000.1744178733 8010352.257845924, 393997.6835425289 8010320.317948289, 393996.0999650107 8010320.468288035, 393998.5332156541 8010352.410230028, 394000.1744178733 8010352.257845924)), ((393995.3132437165 8010352.709201439, 393992.6629340733 8010320.794588674, 393991.035905332 8010320.94905354, 393993.6230341598 8010352.866135829, 393995.3132437165 8010352.709201439)))",0.683710456,0.791025281,8.570537567,0.604373157,0.84773469,0.706263363,0.864246428,-2.981768131,4.224748135,0.099909671,0.206506625,0.499101311,2.992823362,0.236060694,0.416055918,0.322622061,0.411196917,-21.80578804,-0.664167404,0.019053487,0.401059881,0.631272331,4.424057603,0.394443668,0.627280056,0.50456728,0.619630292,-11.91757059,1.428208977,0.033063968,0.461472541,0.673657656,5.128533602,0.445406049,0.704113305,0.565825939,0.640852094,-9.486017227,1.793167949,0.03902947,0.51577121,0.706907481,5.823784232,0.488939397,0.760733634,0.616771102,0.66099003,-7.276795506,2.133036375,0.048782699,0.075504104,0.050422244,0.914195277,0.062091076,0.0876506,0.071728806,0.033336447,2.96638846,0.529816134,0.012566567,100
19,41,3.5,0.19,0.41,5.1,20/12/2017,0,Early,86,0.1,85,1,4.7,10,WT1,0.34,1.6,9,0.01,0.16,1.6,WT1_9,11,0.385067787,0.608478157,4.148973534,0.339887789,0.608423011,0.48973095,0.560071523,-9.929421769,1.872084242,0.048226198,54684,54684,54684,54684,54684,54684,54684,54684,54684,54684,C:/Users/LAT057/Documents/fine scale yield and leaf N prediction/SHP_Leaf_N\Tully_171220_WT1_transparent_reflectance_5bands_georef_stack_RE_stats.shp,"MULTIPOLYGON (((393990.5977079025 8010353.147034565, 393987.7997864394 8010321.256280237, 393986.3676902144 8010321.392238837, 393988.9912142981 8010353.296196006, 393990.5977079025 8010353.147034565)), ((393985.7207623899 8010353.599854433, 393983.2350171084 8010321.689644725, 393981.4820197094 8010321.856068648, 393984.1213126736 8010353.748361855, 393985.7207623899 8010353.599854433)))",0.597067833,0.718058765,6.093675613,0.490715504,0.791823566,0.654799402,0.764792979,-3.346580267,4.981880665,0.092018381,0.214919895,0.464740217,2.736503363,0.208490342,0.415923506,0.326980233,0.382816672,-23.25994682,-0.368876219,0.026111173,0.340422966,0.584345609,3.811689556,0.311940201,0.557568043,0.44595404,0.534299314,-11.41333723,1.413402706,0.041653603,0.383181229,0.608870298,4.113393307,0.338026747,0.608976483,0.488347992,0.55799368,-9.564669609,1.84685725,0.046821585,0.427596278,0.632351607,4.439980388,0.364539437,0.660733864,0.533241719,0.58377637,-8.061208725,2.295389771,0.053589937,0.061035918,0.034600618,0.463927875,0.038866562,0.07004949,0.059276786,0.038004352,2.516754069,0.642122027,0.009224779,100
0,36,3.1,0.21,0.56,5.6,20/12/2017,110,Early,47,0.14,90,1.1,4.8,11,WT2,0.4,1.8,1,0.01,0.18,1.9,WT2_1,17,0.509820646,0.757112829,7.500373419,0.575130019,0.810816596,0.633166987,0.708744236,-13.9360344,1.56141059,0.024373689,191474,191474,191474,191474,191474,191474,191474,191474,191474,191474,C:/Users/LAT057/Documents/fine scale yield and leaf N prediction/SHP_Leaf_N\Tully_171220_WT2_transparent_reflectance_5bands_georef_stack_RE_stats.shp,"MULTIPOLYGON (((393083.4418677713 8010590.369477346, 393080.6137609482 8010558.757253205, 393079.1237395241 8010558.888637181, 393081.8504800993 8010590.518494212, 393083.4418677713 8010590.369477346)), ((393078.8506548334 8010590.79939658, 393076.0492449619 8010559.159733501, 393074.4054231764 8010559.304678963, 393077.2966356871 8010590.944914276, 393078.8506548334 8010590.79939658)))",0.728322983,0.869757652,14.35599518,0.730677903,0.925315797,0.765411973,0.921306551,-2.620988131,3.893234253,0.064251021,0.203302413,0.547809601,3.42291522,0.328018248,0.543972194,0.339746952,0.488487035,-41.35762787,-0.32521534,0.009940495,0.436303213,0.727407187,6.336950302,0.532602385,0.770656064,0.578714192,0.68738088,-17.3154192,1.201339215,0.020494545,0.531926066,0.763376296,7.45223856,0.583284378,0.83074066,0.655645847,0.711692482,-13.80575705,1.585638165,0.0235397,0.591412053,0.790584385,8.550386429,0.621894583,0.864019677,0.699103922,0.732912049,-10.26509404,1.92299214,0.027325583,0.099216997,0.043917632,1.50567507,0.06040919,0.068017279,0.079853205,0.034302422,4.572139678,0.533956815,0.005435653,100
1,46,3.9,0.16,0.54,5.5,20/12/2017,150,Early,90,0.11,61,0.9,5,12,WT2,0.32,1.7,10,0.01,0.13,1.6,WT2_10,20,0.452477281,0.730498759,6.61899459,0.529832315,0.78198452,0.587775121,0.676964732,-13.97436643,1.506257028,0.025305658,127177,127177,127177,127177,127177,127177,127177,127177,127177,127177,C:/Users/LAT057/Documents/fine scale yield and leaf N prediction/SHP_Leaf_N\Tully_171220_WT2_transparent_reflectance_5bands_georef_stack_RE_stats.shp,"MULTIPOLYGON (((393042.5044343416 8010562.117577295, 393039.5673263989 8010530.150672027, 393037.9617265053 8010530.283981062, 393040.9755210357 8010562.252390598, 393042.5044343416 8010562.117577295)), ((393037.7054926171 8010562.540728289, 393034.6613820316 8010530.558000597, 393033.003355548 8010530.695662485, 393036.1422962084 8010562.678564535, 393037.7054926171 8010562.540728289)))",0.679080367,0.850104868,12.34265709,0.702091396,0.911900699,0.739868164,0.869632423,-4.057966709,4.135631084,0.058794796,0.159804806,0.555126667,3.495661259,0.258946091,0.545171976,0.307672024,0.406866342,-77.82876587,-0.406394482,0.009411533,0.376998454,0.699210048,5.649158478,0.487305403,0.737986505,0.529943109,0.657793164,-17.03090096,1.103226662,0.02016343,0.47343725,0.734247267,6.525793076,0.533033788,0.794920504,0.606990278,0.680362999,-13.65340614,1.519906402,0.02372268,0.534084558,0.764281452,7.484696865,0.574235559,0.836025894,0.654766381,0.700192034,-10.49490452,1.899949551,0.029146316,0.098387021,0.043692605,1.243475618,0.057217094,0.066619382,0.081401167,0.034416453,4.482389839,0.547353475,0.007160034,100
2,34,3.1,0.18,0.47,3.9,20/12/2017,0,Early,56,0.08,31,1,4.2,8.4,WT2,0.38,1.6,11,0.01,0.19,1.6,WT2_11,5.5,0.458430993,0.711069298,6.054180084,0.49097541,0.771544329,0.58914427,0.63620808,-15.71551375,1.835784049,0.027120046,124836,124836,124836,124836,124836,124836,124836,124836,124836,124836,C:/Users/LAT057/Documents/fine scale yield and leaf N prediction/SHP_Leaf_N\Tully_171220_WT2_transparent_reflectance_5bands_georef_stack_RE_stats.shp,"MULTIPOLYGON (((393078.0387926868 8010526.956480186, 393074.8287933531 8010495.135643932, 393073.4675463887 8010495.247773739, 393076.2651077706 8010527.103744912, 393078.0387926868 8010526.956480186)), ((393073.0619794516 8010527.369692831, 393070.2512294901 8010495.512710961, 393068.6929728793 8010495.641069015, 393071.5300837297 8010527.496882389, 393073.0619794516 8010527.369692831)))",0.659676492,0.831122935,10.84293175,0.660230875,0.909663737,0.735325694,0.814861774,-4.27023077,4.568127155,0.064554229,0.185610652,0.541000128,3.357300043,0.306404799,0.543484271,0.333283573,0.449937165,-52.1644783,-0.478184223,0.010078003,0.378498822,0.683784261,5.324795842,0.455610439,0.727505058,0.527371794,0.616019279,-19.15734053,1.350245327,0.022696092,0.479921058,0.713675141,5.98507309,0.492893234,0.784319073,0.609740496,0.635577947,-15.17857981,1.879916906,0.026107226,0.540117651,0.7399887,6.691973448,0.527150631,0.824411735,0.655846,0.656403869,-11.75139594,2.307694554,0.030531395,0.098154296,0.039569804,0.979593303,0.050085251,0.066452351,0.080802947,0.03100024,5.067349801,0.650311413,0.00633826,100
3,33,3.1,0.18,0.51,5.1,20/12/2017,190,Early,41,0.12,73,0.9,5.2,11,WT2,0.33,1.8,12,0.01,0.16,1.7,WT2_12,21,0.496570047,0.761137015,7.752727957,0.582402365,0.816897078,0.626086363,0.711801012,-14.72430113,1.501585661,0.022978741,213988,213988,213988,213988,213988,213988,213988,213988,213988,213988,C:/Users/LAT057/Documents/fine scale yield and leaf N prediction/SHP_Leaf_N\Tully_171220_WT2_transparent_reflectance_5bands_georef_stack_RE_stats.shp,"MULTIPOLYGON (((393068.1692919586 8010527.775920719, 393065.4213769683 8010495.910559726, 393063.5870887712 8010496.061655292, 393066.4560543398 8010527.918166651, 393068.1692919586 8010527.775920719)), ((393063.4027352273 8010528.171676276, 393060.6386468326 8010496.304526891, 393059.1775961888 8010496.42487781, 393061.7789173691 8010528.306497904, 393063.4027352273 8010528.171676276)))",0.7315346,0.895165682,18.07771492,0.782863498,0.936468005,0.769345164,0.952045977,-2.977995872,4.277111053,0.063454784,0.187557921,0.568074822,3.63043189,0.304093003,0.54398948,0.345458001,0.430299401,-60.67162704,-0.392490268,0.007374884,0.410461068,0.725360751,6.282280207,0.532920316,0.774499699,0.564182252,0.683339044,-18.28145027,1.0691773,0.017871397,0.510530382,0.764278352,7.484581947,0.585425019,0.829251349,0.639379799,0.714571238,-14.0170722,1.492829084,0.021960719,0.589201659,0.798898295,8.945218086,0.634416506,0.870737404,0.699029088,0.743253842,-10.55153728,1.908618838,0.027136845,0.108136296,0.049382079,1.898695362,0.067971549,0.066497025,0.083458962,0.043857008,5.350033903,0.592844481,0.006863346,100
4,47,6.5,0.35,0.46,7.6,20/12/2017,110,Early,63,0.16,96,1.9,7.2,14,WT2,0.32,1.2,13,0.01,0.17,2.3,WT2_13,18,0.480035948,0.735072594,6.781051932,0.54451261,0.790134593,0.605975851,0.688679888,-13.75288254,1.583617269,0.025956888,161403,161403,161403,161403,161403,161403,161403,161403,161403,161403,C:/Users/LAT057/Documents/fine scale yield and leaf N prediction/SHP_Leaf_N\Tully_171220_WT2_transparent_reflectance_5bands_georef_stack_RE_stats.shp,"MULTIPOLYGON (((393058.607263889 8010528.569832545, 393055.7798559472 8010496.704759394, 393053.9956513288 8010496.851729431, 393057.1173731866 8010528.693534529, 393058.607263889 8010528.569832545)), ((393054.0088429389 8010528.9516282, 393050.9971258116 8010497.098726554, 393049.4310760524 8010497.227726553, 393052.3954395581 8010529.08558514, 393054.0088429389 8010528.9516282)))",0.715293169,0.86255914,13.55171967,0.706225693,0.916222751,0.754594564,0.907666564,-3.132053852,4.253952026,0.061576694,0.179637745,0.563078225,3.577478409,0.318794429,0.543563485,0.333553463,0.444293588,-57.21154404,-0.422108769,0.010096687,0.395691216,0.70111683,5.691576958,0.498454511,0.7386944,0.540127099,0.665857613,-17.21014309,1.163452983,0.021010035,0.498555243,0.738902271,6.659965992,0.547319651,0.805260181,0.624393702,0.690053463,-13.21147346,1.613166451,0.02468049,0.568774998,0.770929664,7.730941534,0.592164487,0.850264192,0.679397374,0.712903172,-9.729716778,2.003882051,0.029745105,0.106538072,0.045852729,1.366970155,0.060684202,0.071524076,0.085967203,0.036248197,4.952714887,0.592223571,0.006848029,100
5,44,3.8,0.2,0.53,5.6,20/12/2017,150,Early,120,0.13,71,1.1,5.6,12,WT2,0.32,1.7,14,0.009,0.15,1.8,WT2_14,23,0.454795222,0.727423115,6.565964941,0.532878072,0.775937189,0.586947663,0.685947892,-12.78878874,1.480482943,0.02618667,164036,164036,164036,164036,164036,164036,164036,164036,164036,164036,C:/Users/LAT057/Documents/fine scale yield and leaf N prediction/SHP_Leaf_N\Tully_171220_WT2_transparent_reflectance_5bands_georef_stack_RE_stats.shp,"MULTIPOLYGON (((393049.0346477848 8010529.364623469, 393046.1910162218 8010497.494619549, 393044.5485422351 8010497.629914828, 393047.4160082396 8010529.499015156, 393049.0346477848 8010529.364623469)), ((393044.2970056628 8010529.757978317, 393041.3901020657 8010497.89008458, 393039.8711746904 8010498.015202972, 393042.6652178557 8010529.89346167, 393044.2970056628 8010529.757978317)))",0.672296166,0.853383064,12.64099312,0.702857375,0.907420635,0.73167783,0.878575623,-3.654410362,3.745978832,0.066657029,0.179779977,0.560008466,3.545541763,0.274466008,0.543905497,0.32291609,0.373232603,-52.34223938,-0.148237944,0.010144399,0.375739738,0.691308036,5.478951097,0.485253341,0.722863987,0.522001892,0.665742427,-15.6325841,1.097977459,0.021110906,0.470365986,0.732382864,6.473362684,0.538191527,0.792041451,0.603905112,0.688630581,-12.3410244,1.486584961,0.024941573,0.53887172,0.765077695,7.51345253,0.582183108,0.835953102,0.658592045,0.709273636,-9.446038485,1.849802822,0.03025772,0.099271473,0.047639486,1.33325869,0.062333932,0.072460629,0.083416078,0.034755776,4.212101278,0.524447549,0.006891102,100
6,41,4.8,0.38,0.4,7.3,20/12/2017,70,Early,150,0.17,95,1.6,5.7,12,WT2,0.37,1.3,15,0.01,0.18,2.1,WT2_15,17,0.44129359,0.716351177,6.222265315,0.510828889,0.772606383,0.5763298,0.660975759,-14.34356197,1.600294047,0.025951637,122153,122153,122153,122153,122153,122153,122153,122153,122153,122153,C:/Users/LAT057/Documents/fine scale yield and leaf N prediction/SHP_Leaf_N\Tully_171220_WT2_transparent_reflectance_5bands_georef_stack_RE_stats.shp,"MULTIPOLYGON (((393039.653961612 8010530.143478915, 393036.6652486615 8010498.279284269, 393035.0543107574 8010498.41198183, 393038.0379401479 8010530.277653228, 393039.653961612 8010530.143478915)), ((393034.6377614407 8010530.559961758, 393031.8958705881 8010498.672151581, 393030.2218605188 8010498.81004458, 393033.0138857287 8010530.694788191, 393034.6377614407 8010530.559961758)))",0.644739032,0.847150564,12.08477402,0.678305864,0.903992057,0.72349143,0.831617892,-3.877979279,3.919672251,0.06327568,0.159947842,0.490658313,2.926636934,0.309496254,0.543382049,0.296195716,0.432306051,-52.74297333,-0.111623466,0.010282082,0.3653467,0.685358465,5.35643959,0.471206188,0.726663172,0.518650591,0.638704181,-17.44528008,1.152523041,0.020526702,0.465094984,0.719163477,6.121581554,0.51257503,0.784926414,0.598046124,0.66249764,-13.66953945,1.649989963,0.024476588,0.524869621,0.749492884,6.983804703,0.55241102,0.827360988,0.646409214,0.684971511,-10.56730938,2.043185711,0.029992372,0.102982562,0.043745826,1.130958688,0.054893613,0.06794131,0.086470704,0.036589997,4.918508,0.616636845,0.007386765,100
7,36,3.5,0.19,0.53,7.4,20/12/2017,190,Early,120,0.13,86,1.3,5.9,11,WT2,0.34,1.6,16,0.01,0.18,2,WT2_16,18,0.515821588,0.776774658,8.33577819,0.602752918,0.83171819,0.644936659,0.723643522,-15.2645096,1.475409129,0.021545909,203710,203710,203710,203710,203710,203710,203710,203710,203710,203710,C:/Users/LAT057/Documents/fine scale yield and leaf N prediction/SHP_Leaf_N\Tully_171220_WT2_transparent_reflectance_5bands_georef_stack_RE_stats.shp,"MULTIPOLYGON (((393074.8853366559 8010495.130986299, 393072.0540641139 8010463.093002892, 393070.4390594564 8010463.236177066, 393073.4673685182 8010495.247788391, 393074.8853366559 8010495.130986299)), ((393070.2788344272 8010495.510437066, 393067.3294745019 8010463.511849493, 393065.763510933 8010463.650676051, 393068.6627010894 8010495.643562591, 393070.2788344272 8010495.510437066)))",0.728957057,0.890664816,17.29238701,0.763615608,0.9386608,0.76665324,0.893213928,-3.700533152,3.909402847,0.062323257,0.194472507,0.578651667,3.746665955,0.348639041,0.544863641,0.338805974,0.471787244,-44.36190414,-0.363681793,0.008587196,0.440899275,0.745704085,6.86485374,0.558871627,0.793934628,0.58989507,0.700449347,-18.81713438,1.123458683,0.017658362,0.536187768,0.781901777,8.170181751,0.610165626,0.848588467,0.665554911,0.726984441,-14.94536066,1.475139976,0.020761869,0.599481702,0.811505362,9.610382318,0.651701748,0.880486548,0.710378036,0.75032407,-11.24028063,1.814199924,0.024593831,0.100119136,0.045426818,1.906357659,0.063702777,0.062309785,0.078126134,0.037832999,5.101285825,0.51430597,0.005452184,100
8,30,3.9,0.16,0.5,4.5,20/12/2017,70,Early,88,0.12,74,0.7,4.4,8.8,WT2,0.32,1.9,17,0.009,0.16,1.4,WT2_17,20,0.508757914,0.758517873,7.653104254,0.57988774,0.820529414,0.634191588,0.705571674,-15.41816449,1.622292384,0.023390266,203350,203350,203350,203350,203350,203350,203350,203350,203350,203350,C:/Users/LAT057/Documents/fine scale yield and leaf N prediction/SHP_Leaf_N\Tully_171220_WT2_transparent_reflectance_5bands_georef_stack_RE_stats.shp,"MULTIPOLYGON (((393065.4213769683 8010495.910559729, 393062.636387368 8010463.927903318, 393060.9157041855 8010464.080446153, 393063.7434357557 8010496.048776546, 393065.4213769683 8010495.910559729)), ((393060.6031796089 8010496.307448429, 393057.6087260511 8010464.373617975, 393056.0539335727 8010464.511454187, 393059.1105928802 8010496.430397066, 393060.6031796089 8010496.307448429)))",0.745093226,0.89208293,17.53273582,0.768694341,0.942630768,0.776097953,0.947258651,-2.810617685,4.810691357,0.066211253,0.186199933,0.554771841,3.492078781,0.33431375,0.543565571,0.330155641,0.447366178,-56.75932693,-0.32372272,0.007221364,0.42307274,0.723530263,6.234064579,0.532808602,0.780344099,0.573065877,0.678617135,-19.11597395,1.1840716,0.018238398,0.528746367,0.762475103,7.420171738,0.58432892,0.834600478,0.652302176,0.707812965,-14.75851202,1.615358472,0.022306491,0.599407285,0.79642719,8.824495554,0.630506679,0.87267822,0.705091283,0.734978288,-11.02144527,2.035287023,0.027427067,0.107234177,0.049978937,1.85423983,0.066321987,0.065995655,0.082052064,0.041156053,5.703571343,0.615305823,0.007014282,100
9,55,4.4,0.34,0.47,7.1,20/12/2017,150,Early,130,0.17,97,1.9,6.8,13,WT2,0.34,1.2,18,0.01,0.18,2.3,WT2_18,17,0.482095073,0.735991786,6.831239911,0.548317384,0.785329642,0.605883774,0.697456128,-12.62756567,1.525072956,0.026646832,174077,174077,174077,174077,174077,174077,174077,174077,174077,174077,C:/Users/LAT057/Documents/fine scale yield and leaf N prediction/SHP_Leaf_N\Tully_171220_WT2_transparent_reflectance_5bands_georef_stack_RE_stats.shp,"MULTIPOLYGON (((393055.8415946861 8010496.6996738, 393052.6265310754 8010464.815301926, 393050.9744383923 8010464.961764044, 393054.1045124538 8010496.842762232, 393055.8415946861 8010496.6996738)), ((393051.0774120464 8010497.09211315, 393047.8648534378 8010465.237436469, 393046.3100609616 8010465.375272681, 393049.4167540394 8010497.228906302, 393051.0774120464 8010497.09211315)))",0.73095566,0.861440957,13.43427944,0.722773075,0.916476965,0.753750145,0.896360934,-3.729831457,3.987777472,0.067767471,0.170479,0.546323478,3.408427,0.321137756,0.543517113,0.321545392,0.460736722,-63.77455902,-0.331991076,0.008785895,0.398278654,0.700064778,5.668106079,0.49885428,0.731427252,0.539477766,0.675504386,-15.63066196,1.127954483,0.021798156,0.498220682,0.739913702,6.689757824,0.552839577,0.801371753,0.623716116,0.69947046,-12.05367851,1.543146133,0.025609596,0.570595384,0.773380995,7.825383663,0.599430501,0.847410262,0.679777443,0.721548438,-9.100194931,1.915264249,0.03048579,0.104705655,0.047713939,1.445822092,0.064067607,0.074141933,0.085259727,0.035011485,4.370573519,0.568644846,0.006704412,100
10,36,4.2,0.18,0.37,5.7,20/12/2017,0,Early,47,0.11,71,0.9,3.9,9.4,WT2,0.38,1.6,19,0.01,0.16,1.5,WT2_19,16,0.433918288,0.697026442,5.73371896,0.475985821,0.759492346,0.568000856,0.626510285,-15.36758424,1.802912198,0.027577404,118919,118919,118919,118919,118919,118919,118919,118919,118919,118919,C:/Users/LAT057/Documents/fine scale yield and leaf N prediction/SHP_Leaf_N\Tully_171220_WT2_transparent_reflectance_5bands_georef_stack_RE_stats.shp,"MULTIPOLYGON (((393046.2764978904 8010497.487578183, 393043.1262999625 8010465.657520996, 393041.700310167 8010465.783938532, 393044.6577668356 8010497.620917689, 393046.2764978904 8010497.487578183)), ((393041.3900707056 8010497.890087166, 393038.4304200537 8010466.073822405, 393036.8098298486 8010466.217491749, 393039.8987796297 8010498.012929077, 393041.3900707056 8010497.890087166)))",0.685388088,0.815608203,9.846467018,0.628675997,0.891577542,0.726085782,0.792813718,-5.086902618,4.971185684,0.067213736,0.155703112,0.546246231,3.407677174,0.291298717,0.545328856,0.29500708,0.409954578,-46.31738663,-0.162353575,0.008955587,0.36233063,0.666125327,4.990270376,0.439109594,0.712791055,0.511627883,0.604857564,-18.77312565,1.327363849,0.021647427,0.452143997,0.699386775,5.653067589,0.477297544,0.769135833,0.584183574,0.626995265,-14.72065639,1.837614059,0.025934577,0.512844861,0.729743212,6.400369167,0.513825804,0.813553602,0.634800017,0.649148732,-11.41411924,2.269685626,0.031984197,0.098456891,0.042521969,0.956938675,0.050930637,0.066541433,0.082592872,0.034374684,5.009605071,0.661050781,0.007891824,100
11,40,4.2,0.25,0.52,6.4,20/12/2017,150,Early,76,0.16,75,1.3,5.8,12,WT2,0.36,1.6,2,0.01,0.17,2.1,WT2_2,20,0.493537345,0.757767383,7.622356417,0.574761048,0.812499613,0.623115828,0.706347215,-14.84983953,1.516524252,0.023336697,201904,201904,201904,201904,201904,201904,201904,201904,201904,201904,C:/Users/LAT057/Documents/fine scale yield and leaf N prediction/SHP_Leaf_N\Tully_171220_WT2_transparent_reflectance_5bands_georef_stack_RE_stats.shp,"MULTIPOLYGON (((393074.0253325195 8010591.251237718, 393071.2354660744 8010559.584192777, 393069.5721983469 8010559.730852902, 393072.3739438904 8010591.405873049, 393074.0253325195 8010591.251237718)), ((393069.3259065528 8010591.691289974, 393066.3188378786 8010560.017720881, 393064.818651692 8010560.150001145, 393067.6400966177 8010591.849148502, 393069.3259065528 8010591.691289974)))",0.734120965,0.883867919,16.22176552,0.746816337,0.93395853,0.765700161,0.886786878,-2.960304976,4.490243912,0.060293529,0.189066678,0.553500473,3.479287624,0.281921297,0.543522716,0.330879182,0.397631198,-51.58470535,-0.46086973,0.009092714,0.409585863,0.72251977,6.207720518,0.526919425,0.768749639,0.562241957,0.679611996,-18.48065948,1.080459356,0.018233156,0.511532813,0.761709541,7.393119097,0.578882962,0.826514155,0.640048385,0.710255057,-14.2314744,1.515868187,0.022231432,0.585112855,0.796612084,8.833426952,0.626981854,0.867308334,0.695923612,0.737102419,-10.58345485,1.927068949,0.027322188,0.10735191,0.050110389,1.822982558,0.067199499,0.06803605,0.084449905,0.043246797,5.44554791,0.60740011,0.006832301,100
12,34,5.1,0.26,0.52,8.1,20/12/2017,110,Early,58,0.15,89,1.1,5.1,11,WT2,0.37,1.7,20,0.01,0.18,1.9,WT2_20,18,0.452875869,0.727208002,6.5585532,0.532078129,0.782282245,0.586724828,0.679549134,-13.92680269,1.53637528,0.025345607,139971,139971,139971,139971,139971,139971,139971,139971,139971,139971,C:/Users/LAT057/Documents/fine scale yield and leaf N prediction/SHP_Leaf_N\Tully_171220_WT2_transparent_reflectance_5bands_georef_stack_RE_stats.shp,"MULTIPOLYGON (((393036.6649864655 8010498.279305867, 393033.4769347814 8010466.512961167, 393032.0166497373 8010466.642419062, 393035.1475855767 8010498.404298518, 393036.6649864655 8010498.279305867)), ((393031.8759896656 8010498.673789229, 393029.0043649875 8010466.909465581, 393027.1576718971 8010467.073179508, 393030.315135338 8010498.802361265, 393031.8759896656 8010498.673789229)))",0.689876795,0.853659749,12.66677284,0.722509682,0.920240819,0.74329865,0.885408521,-3.09458971,4.184393406,0.065870956,0.161998495,0.504261494,3.034385204,0.220808253,0.543493807,0.298533022,0.342258841,-47.88634491,-0.265509129,0.009317115,0.369797289,0.692910433,5.51275754,0.486618116,0.733442873,0.522192121,0.656643093,-17.22618008,1.10913974,0.020009158,0.473977625,0.729031324,6.380926609,0.533035338,0.794619977,0.605278671,0.682705045,-13.27459717,1.562769294,0.023879929,0.540233999,0.763509542,7.457001209,0.579656184,0.839881003,0.659525156,0.706293285,-10.02053308,1.950589299,0.029316614,0.105443469,0.047059231,1.34395097,0.061984654,0.070842419,0.087487175,0.039820278,4.957162012,0.590493539,0.007389144,100
13,55,5.5,0.41,0.45,8,20/12/2017,190,Early,76,0.18,100,1.9,7.6,13,WT2,0.33,1.3,3,0.01,0.19,2.5,WT2_3,19,0.489981783,0.744057776,7.055591561,0.553594469,0.795384886,0.615430595,0.695280255,-13.44998286,1.549655945,0.025873207,137133,137133,137133,137133,137133,137133,137133,137133,137133,137133,C:/Users/LAT057/Documents/fine scale yield and leaf N prediction/SHP_Leaf_N\Tully_171220_WT2_transparent_reflectance_5bands_georef_stack_RE_stats.shp,"MULTIPOLYGON (((393064.5035314587 8010592.142855133, 393061.6032995226 8010560.433517709, 393060.0456590951 8010560.570864053, 393063.046881793 8010592.279255189, 393064.5035314587 8010592.142855133)), ((393059.7844202868 8010592.584750701, 393056.8840359683 8010560.849643011, 393055.3004464132 8010560.989277442, 393058.2215594792 8010592.731096323, 393059.7844202868 8010592.584750701)))",0.703088045,0.880140305,15.68617344,0.7480672,0.925851882,0.748990715,0.896197379,-3.414755344,4.418463707,0.061966129,0.182946697,0.558541656,3.530438662,0.311371148,0.54403019,0.339797705,0.414915413,-84.16601563,-0.474376082,0.010351298,0.420005172,0.713461757,5.979872704,0.509436011,0.75364244,0.562819242,0.671083212,-16.25974083,1.167436004,0.021134945,0.507168829,0.746855617,6.90062809,0.556283593,0.809063017,0.632092655,0.697255552,-13.03710938,1.561137676,0.024720853,0.56681031,0.776704431,7.956738472,0.599127829,0.847122073,0.677574515,0.722116232,-9.975182533,1.925581455,0.029442737,0.095582791,0.044189433,1.433571223,0.061266401,0.065852115,0.076326993,0.039431372,4.84204609,0.558038303,0.006671552,100
